3708,object,v.  反对 n.  物体； 目标； 宾语
3709,harbour,n.  港口
3710,chapter,n.  章
3711,accessible,adj.  可使用的； 可进入的； 易接近的
3712,flight,n.  飞行； 航班； 楼梯的一段
3713,hang,v.   悬挂； 装饰； 绞死
3714,role,n.  [Ｃ] 角色； 作用
3715,independent,adj.  独立的， 有主见的
3716,carriage,n.  四轮马车；  客车厢
3717,defence,n.  防御； 防护； 辩护
3718,achieve,vt.  达到， 取得
3719,ahead,adv.  在前， 向前
3720,anybody,pron.  任何人， 无论谁
3721,roll,"v. 滚动,打滚 n.  面包圈； 卷状物"
3722,turn,v. 旋转；转变；转弯 n.  轮流
3723,elect,vt.   选举
3724,example,n.  例子， 范例
3725,result,n.  结果， 效果
3726,same,adj.  同样的， 同一的 n. 同样的事
3727,selfish,adj.  自私的
3728,after,prep&conj&adv.  在…之后， 后来
3729,headline,n. 标题；
3730,connect,vt.  连接， 把…联系起来
3731,hand,n. 手；指针 vt.  交付； 传递
3732,merciful,adj.  仁慈的； 宽大的
3733,rebuild,vt.  重建
3734,sharpen,v.   变锐利， 削尖
3735,committee,n.  委员会
3736,address,n.  地址
3737,union,n.  联合， 联盟
3738,straight,adj&adv.  直的
3739,wipe,vt.  擦； 扫
3740,sale,n.  卖， 出售
3741,component,n.  成分； 零部件
3742,suite,n.  套， 组； 套间
3743,consultant,n.  顾问； 会诊医师
3744,outdoors,adv. 户外的，野外的 n.  户外
3745,throw,v.   投， 掷， 扔
3746,obvious,adj.  明显的， 显而易见的
3747,arch,n.  拱门； 拱形
3748,discuss,v.  讨论， 议论
3749,standard,adj.  标准的 n. 标准，规格
3750,violent,adj.  暴力的； 猛烈的
3751,harmony,n.  协调， 融洽
3752,correct,adj.  正确的， 对的； 恰当的 vt. 改正；纠正
3753,empty,adj.  空的 vt. 倒空
3754,wish,n&v.  祝愿； 想要
3755,institution,n.  公共机构； 协会
3756,tie,v. 系，拴，扎 n.  关系； 领带； 绳子， 结
3757,wise,adj.  聪明的， 明智的
3758,ambition,n.  雄心， 野心
3759,tin,n.  罐头
3760,enlarge,v.  扩大， 放大
3761,besides,adv.  此外； 再说 prep. 除…以外
3762,serious,adj.  严肃的， 严重的； 认真的
3763,tip,vt. 告诫，提示；给小费 n.  顶端； 小费； 提示
3764,export,vi.  出口 vt. 输出 n.  出口
3765,conversation,n.  谈话， 交谈
3766,laugh,vi.  笑， 大笑 n. 笑，大笑，笑声；嘲笑
3767,murder,n&v.  谋杀
3768,fantasy,n.  幻想， 白日梦
3769,pay,v. 付钱，给…报酬 n.  工资
3770,check,v. 核对；检查；批改 n.  检查； 批改
3771,list,n. 一览表，清单 vt.  列表
3772,strange,adj.  奇怪的， 奇特的； 陌生的
3773,lack,n&v.  缺乏， 缺少
3774,toast,vt. 向…敬酒；烘，烤 n.  烤面包， 吐司； 祝酒， 祝酒词
3775,aside,adv.  在旁边
3776,circumstance,n.  环境； 情况
3777,success,n.  成功， 成就； 成功的人
3778,brunch,n.  早午饭
3779,authority,n.  权威； 当局
3780,creature,n.  生物； 动物
3781,outgoing,adj.  好交际的， 外向的； 即将离职的
3782,tasteless,adj.  无滋味的
3783,harm,n&vt.  伤害， 损伤
3784,instrument,n.  乐器； 工具， 器械
3785,medium,adj. 中间的，中等的 n.   媒介
3786,remove,vt.  移动， 拿走； 去除
3787,wisdom,n.  智慧
3788,starvation,n.  饥饿； 饿死
3789,nowhere,adv.  任何地方都不； 无处
3790,psychology,n.  心理学
3791,wrestle,v.  摔跤， 格斗； 斟酌
3792,treasure,n.  金银财宝， 财富
3793,multiply,v.    相乘； 增加
3794,live,vi. 生活，居住 adj.  活的； 直播的 vt. 过着，经历
3795,approval,n.  赞成； 认可； 批准
3796,victory,n.  [C] 胜利
3797,mobile,adj.  活动的， 可移动的
3798,perform,v.  表演， 表现； 履行
3799,evolution,n.  进展， 演变， 进化
3800,expose,vt.  暴露； 揭露
3801,concentrate,v.  集中， 聚集
3802,cheer,n&v.  欢呼， 喝彩
3803,with,prep.  与， 伴随； 有， 以
3804,there,adv.  在那里 int. 那！你瞧！
3805,permit,v. 许可，允许 n.  许可证， 执照
3806,well,adv. 好，充分地 adj. 健康的 int. 好吧 n.  井
3807,suitable,adj.  合适的， 适宜的
3808,personnel,n.  人员， 职员
3809,hopeless,adj.  没有希望的； 不可救药的
3810,freeway,n.  高速公路
3811,fountain,n.  喷泉； 源泉
3812,pile,v. 堆积，积累 n.  堆
3813,channel,n.  海峡； 频道； 通道
3814,sunburnt,adj.  晒黑的， 晒伤的
3815,focus,v. 聚焦，集中 n.  中心， 焦点
3816,entire,adj.  整个的， 全部的
3817,approach,v.  接近， 靠近 n. 方式，方法
3818,wrist,n.  手腕， 腕关节
3819,experiment,n.  实验
3820,fierce,adj.  猛烈的， 激烈的
3821,reservation,n.   预订； 预约
3822,e-mail,n. 电子邮件 vt.  给…发电子邮件
3823,hate,vt. 恨，讨厌，不喜欢 n.  怨恨
3824,block,v.  阻塞， 阻挡 n. 大块；街区
3825,write,v.   写
3826,pet,n.  宠物， 爱畜
3827,flow,v. 流动 n.  流， 流动
3828,order,n. 顺序；命令 vt.  命令； 点菜； 订货
3829,wage,n.  工资， 报酬
3830,period,n.  时期， 时代
3831,musical,adj. 音乐的，爱好音乐的 n.  音乐剧
3832,corporation,n.  团体； 公司， 企业
3833,distant,adj.  远的， 遥远的
3834,understand,v.   懂得， 理解
3835,dismiss,v.  解雇； 解散
3836,intelligence,n.  智力， 聪明
3837,reform,v.  改革， 革新 n. 改革；改善
3838,ever,adv.  曾经； 无论何时
3839,even,adv. 甚至，更加，还要 adj.  平坦的
3840,restriction,n.  限制
3841,crazy,adj.  疯狂的
3842,razor,n.  剃须刀
3843,coach,v. 指导，训练 n.  教练； 马车； 长途车
3844,champion,n.  冠军， 优胜者
3845,wait,v. 等待 n.  等待， 等候
3846,circuit,n.  电路
3847,pint,n.   品脱； 一品脱啤酒
3848,matter,vi.  要紧， 有重大关系 n. 事情，物质；原因
3849,instant,adj. 立即的；速食的 n.  瞬间
3850,personalization,n.  个性化
3851,shaver,n.  电动剃须刀
3852,top,n.  顶部； 上面
3853,native,adj.  本土的， 本国的
3854,too,adv.  也； 又； 太； 很
3855,have,v.  帮助构成完成时态 vt. 有，使，令
3856,violence,n.  暴力； 强烈
3857,roast,v.  烤
3858,energetic,adj.  精力旺盛的
3859,consequence,n.  结果， 后果
3860,quilt,n.  加衬芯床罩
3861,famous,adj.  著名的， 出名的
3862,question,vt. 询问 n.  问题
3863,vinegar,n.  醋
3864,spirit,n.  精神， 灵魂
3865,premier,n.  总理， 首相
3866,produce,v.  生产， 制造
3867,allergic,adj.  过敏的
3868,cheat,v. 哄骗，欺骗，骗取 n.  骗子； 诈骗
3869,framework,n.  框架， 结构
3870,regard,v. 当做，看待 n.  关心， 注意； 致意
3871,anecdote,n.  轶事； 趣事
3872,prohibit,vt.  禁止， 阻止
3873,almost,adv.  几乎， 差不多
3874,steward,n.  男乘务员
3875,fuel,n.  燃料
3876,manner,n. 方式；举止；
3877,upon,prep.  在…上面
3878,foresee,vt.   预见， 预知
3879,harmful,adj.  有害的； 致伤的
3880,associate,v.  结合； 结交
3881,pray,v.  祈祷， 祈求
3882,wake,v.   醒来， 叫醒
3883,pin,vt. 钉住，别住 n.  别针； 胸针
3884,academic,adj. 学术的；院校的 n.  大学教师； 学者
3885,whether,conj.  是否
3886,function,vi.  起作用； 行使职责 n. 功能，作用，职责；函数
3887,raise,vt.  举起； 提高， 使升高； 饲养， 养育
3888,spoon,n.  勺， 匙， 调羹
3889,quite,adv.  完全， 十分
3890,lap,n.  大腿；  一圈
3891,mineral,n.  矿物质， 矿物
3892,representative,n.  代表
3893,terror,n.  恐怖； 可怕的人
3894,beneath,prep.  在…下方， 在…下面
3895,everyone,pron.  每人， 人人
3896,lay,v.   放， 搁； 产
3897,swap,v.   交换
3898,hatch,v.   孵蛋
3899,pardon,vt&n.  原谅， 宽恕； 对不起
3900,plenty,n.  充足， 大量， 丰富
3901,tick,v.  发出滴答声 n. 钟表的滴答声；记号
3902,basis,n.  [C] 基础； 根据； 原则
3903,adventure,n.  冒险； 奇遇
3904,condition,n.  条件， 状况
3905,improve,v.  改进， 更新
3906,ceremony,n.  典礼， 仪式
3907,bingo,n.  宾果
3908,try,v.   尝试， 试图； 努力
3909,gym,n.  体育馆； 健身房
3910,basic,adj. 基本的 n.  要素； 基础
3911,twist,v. 拧，扭曲 n.  扭曲， 歪曲
3912,unite,v.  联合， 团结
3913,bush,n.  灌木丛， 矮树丛
3914,technique,n.  技术， 技巧
3915,cause,n. 原因，起因 vt.  促使， 引起
3916,dioxide,n.  二氧化物
3917,wound,vt. 伤，使受伤；伤害 n.  [Ｃ] 创伤； 伤口
3918,catastrophe,n.  灾难； 灾祸； 横祸
3919,busy,adj.  忙碌的
3920,convey,vt.  搬运； 传播， 传达
3921,extra,adj.  额外的， 外加的
3922,design,v. 设计；制订；筹划 n.  样式
3923,generous,adj.  慷慨的， 大方的
3924,land,v.  登陆； 降落 n. 陆地
3925,coincidence,n.  一致； 巧合
3926,victim,n.  受害人， 牺牲品
3927,department,n.  部门；  系
3928,possibility,n.  可能， 可能性
3929,direction,n.  方向； 说明； 说明书； 指导
3930,exhibition,n.  展览， 展览会； 展品
3931,burn,v. 燃，烧，着火；使烧焦；
3932,garlic,n.  大蒜
3933,alcoholic,adj. 酒精的；酒精中毒的 n.  饮酒过度的人
3934,bachelor,n.  学士； 单身汉
3935,countryside,n.  乡下， 农村
3936,chief,adj. 主要的，首要的 n.  领导
3937,automatic,adj.  自动的， 机械的
3938,lamp,n.  灯， 油灯； 光源
3939,cry,v.  喊叫； 哭 n. 喊；哭声
3940,Antarctic,adj. 南极的 n.  南极地区
3941,conduct,vt.  引导； 管理
3942,bury,vt.   埋， 葬
3943,obey,v.  服从， 顺从
3944,stable,adj.  稳定的
3945,lamb,n.  羔羊； 羔羊肉
3946,fantastic,adj.  极好的， 美妙的， 很棒的
3947,changeable,adj.  易变的， 变化无常的
3948,spoken,adj.  口语的
3949,respond,v.  回答； 做出反应
3950,incident,n.  事件
3951,walk,v.  走路， 步行 n. 散步
3952,lame,adj.  跛的； 残废的
3953,marry,v.   和…结婚
3954,pity,n.  怜悯， 同情； 憾事
3955,absorb,vt.  吸收； 吸引
3956,supply,v.  供给， 提供 n. 供给；供应品
3957,uncertain,adj.  不确定的
3958,concern,n. 关系；关心 vt.  涉及， 关系到
3959,circulate,vt.  使流通； 使运行
3960,liberty,n.  自由
3961,recycle,v.  再循环， 回收
3962,let,vt.   让
3963,state,n. 状态；国家；州 vt.  宣称
3964,press,vt. 压，按 n.  压， 按； 新闻界， 出版社
3965,welcome,n&vt&adj.  欢迎
3966,confidential,adj.  极受信任的； 秘密的
3967,chaos,n.  混乱
3968,abundant,adj.  丰富的， 充裕的
3969,want,v.  想要， 需要
3970,pace,n.  步子， 步速； 节奏
3971,ballet,n.  芭蕾舞， 芭蕾舞剧
3972,opposite,adj.  相反的， 对面的 n. 相反，对面；对立面，对立物
3973,forecast,n. 预知 vt.  预告， 预测
3974,recognize,vt.  认出； 承认
3975,warehouse,n.  仓库； 大商店
3976,pack,v.  包装， 整理 n. 包，背包；一群
3977,each,adj&pron.  每人， 每个， 每件
3978,abnormal,adj.  反常的； 变态的
3979,difference,n.  不同
3980,must,modal verb. 必须 n. 必须做的事；必不可少的东西
3981,circle,v.  围起来， 环绕 n. 圆圈
3982,resign,v.  辞去， 辞职
3983,drier,n.  烘干机， 吹风机
3984,bathe,v.  洗澡， 沐浴， 浸洗
3985,polite,adj.  有礼貌的， 有教养的
3986,cut,v. 切，剪，削，割；删节 n.  伤口
3987,entertainment,n.  娱乐； 娱乐表演
3988,probably,adv.  很可能， 大概
3989,document,n.  文件， 文献
3990,aluminum,n.  铝
3991,ward,vt. 保卫，看护 n.  病房， 收容所
3992,starve,v.  饿死， 挨饿
3993,prize,n.  奖赏， 奖品， 奖金
3994,accident,n.  事故， 意外事件
3995,clay,n.  黏土； 泥土
3996,moment,n.  [C] 片刻， 瞬间， 刹那
3997,anyway,adv.  不管怎样
3998,promote,vt.  促进； 提升； 推销
3999,routine,n.  常规， 日常事务
4000,found,vt.  成立， 建立
4001,tear,v.   扯破， 撕开 n.  眼泪
4002,excuse,n.  借口， 理由 vt.  原谅， 宽恕
4003,attack,v&n.  攻击， 袭击
4004,spoonful,n.  一匙
4005,humour,n.  幽默， 幽默感
4006,divorce,n. 离婚 vt.  使离婚
4007,currency,n.  货币
4008,distribute,v.  分布； 分配
4009,worried,adj.  担心的； 烦恼的
4010,attach,vt.  系上， 贴上
4011,canal,n.  运河； 水道
4012,shout,v.  呼喊， 呼叫 n. [C]喊，高声呼喊
4013,escape,v&n.  逃跑， 逃脱； 避开
4014,flashlight,n.  手电筒； 闪光信号
4015,ankle,n.  脚踝
4016,situation,n.  形势， 情况
4017,think,v.   想， 思索； 认为
4018,receive,v.  收到， 得到
4019,thirst,n.  渴， 口渴
4020,participate,vi.  参加， 参与
4021,surplus,n.  剩余， 过剩
4022,refresh,v.   精神振作； 更新
4023,librarian,n.  图书管理员， 图书馆馆长
4024,theft,n.  盗窃案
4025,religion,n.  宗教
4026,diagram,n.  图表， 图样
4027,claw,n.  爪
4028,prayer,n.  祈祷
4029,speech,n.  演讲
4030,watch,v.  观察， 观看 n. 手表
4031,clap,v.   拍手， 鼓掌
4032,quit,v.   离开； 停止
4033,polish,v.  擦亮， 磨光； 润色
4034,chart,n.  图表； 航海图
4035,insurance,n.  保险
4036,medical,adj.  医学的， 医疗的
4037,principle,n.  原则； 原理
4038,till,conj&prep.  直到， 直到…为止
4039,attend,v.  出席， 参加； 专心， 考虑； 看护， 照料
4040,goods,n.  商品， 货物
4041,lie,vi. 躺，卧，平放；位于 n. 谎言 vt.   说谎
4042,secure,adj.  安全的， 可靠的； 放心的， 无虑的
4043,smell,n. 气味 v. 闻出，闻到，嗅到
4044,used to,v.  过去常常
4045,unable,adj.  不能的， 不能胜任的
4046,glare,v. 瞪眼，怒目而视；闪耀 n.  强光
4047,disappointed,adj.  失望的
4048,irrigation,n.  灌溉
4049,late,adv.  晚， 迟 adj. 晚的，迟的
4050,continue,v.  延伸； 继续
4051,shoot,vt. 射击，射中；摄影 n.  嫩枝， 苗， 芽
4052,realize,vt.  认识到； 实现
4053,budget,n.  预算
4054,actual,adj.  实际的， 现实的
4055,tension,n.  紧张， 不安； 拉紧， 绷紧； 压力， 张力
4056,chest,n.  箱子； 胸部
4057,eastern,adj.  东方的， 东部的
4058,marathon,n.  马拉松
4059,last,determiner. 最近的，最近一段时间的，最近一次的 adv. 最近，上次 v. (使)持续 n. 鞋楦
4060,adapt,v.  适应； 改编
4061,wash,v. 洗涤，冲刷 n.  洗； 洗的衣服
4062,weight,n.  重量
4063,doubt,n&v.  怀疑， 疑惑
4064,cheerful,adj.  兴高采烈的， 快活的
4065,uncomfortable,adj.  不舒服的， 不安的
4066,develop,v.   发展；  发育； 开发； 冲洗
4067,misunderstand,vt.   误会， 不理解
4068,warn,vt.  警告； 预告
4069,measure,v. 测量；权衡 n.  方法， 措施
4070,guilty,adj.  有罪的， 犯法的； 内疚的
4071,crossroads,n.  十字路口
4072,district,n.  区， 地区
4073,receipt,n.  收据； 收到， 接收
4074,assume,vt.  假定， 设想； 承担
4075,swim,vi.  游泳； 游
4076,full,adv.  完整地， 十分地 adj. 满的，充满的，完全的
4077,basement,n.  地下室
4078,pepper,n.  胡椒粉
4079,chant,v. 唱；歌颂 n.  圣歌， 赞美诗
4080,capsule,n.  胶囊； 太空舱
4081,away,adv.  离开， 远离
4082,memory,n.  回忆， 记忆
4083,concept,n.  概念， 观念
4084,motivation,n.  动机
4085,impossible,adj.  不可能的， 办不到的
4086,effort,n.  努力， 艰难的尝试
4087,wave,v. 挥手；摇动 n.  波， 波浪
4088,disaster,n.  灾难， 祸患
4089,anything,pron.  某事  ； 任何事
4090,agriculture,n.  农业， 农学
4091,grocer,n.  零售商人； 食品店
4092,ecology,n.  生态学
4093,stare,v.  盯着看， 凝视
4094,painful,adj.  痛苦的； 疼痛的
4095,steady,adj.  稳固的； 平稳的
4096,vote,v.  选举， 投票
4097,early,adv.  早， 在早期 adj. 早的，早期的
4098,harvest,n&v.  收割； 收获
4099,pain,n. 疼痛；
4100,disease,n.  病， 疾病
4101,start,n&v.  开始， 着手； 出发
4102,purchase,n&vt.  购买
4103,yet,adv.  到目前为止； 还； 仍然
4104,engineer,n.  工程师； 技师
4105,pair,n.  一双， 一对
4106,manage,vi.  应付过去 vt. 管理；达成
4107,equal,adj. 平等的，相等的 vt.  等于， 比得上
4108,alike,adv.  类似于， 以同样的方式 adj. 相同的，相似的
4109,gravity,n.  地心引力， 重力
4110,typical,adj.  典型的； 象征性的
4111,bravery,n.  勇敢， 勇气
4112,finance,n.  财政， 金融
4113,parking,n.  停车
4114,shadow,n.  [C] 影子， 阴影
4115,hydrogen,n.  氢
4116,put,vt.   放， 摆
4117,climb,v.  爬， 攀登
4118,offence,n.  犯罪； 过错； 冒犯； 攻击
4119,carbon,n.  碳
4120,circus,n.  马戏团
4121,controversial,adj.  争论的， 争议的
4122,dinosaur,n.  恐龙
4123,enter,v.  进入
4124,attain,vt.  获得； 达到
4125,trap,vt. 使陷入困境 n.  陷阱， 圈套
4126,lonely,adj.  孤独的， 寂寞的
4127,tram,n.  有轨电车
4128,pale,adj.  苍白的， 灰白的
4129,struggle,n&v.  努力， 斗争， 挣扎
4130,gallery,n.  画廊， 美术品陈列室
4131,pest,n.  害虫
4132,warmth,n.  温暖， 暖和； 热烈， 热情， 热心
4133,lesson,n.  课； 功课； 教训
4134,destroy,v.  破坏， 毁坏
4135,supreme,adj.  极度的； 极大的， 最高的
4136,ambulance,n.  救护车
4137,junior,adj.  初级的； 年少的
4138,coast,n.  海岸， 海滨
4139,shuttle,n.   车辆、 飞机等
4140,provide,v.  提供
4141,allocate,vt.  分配； 配给； 拨出
4142,light,vi. 点，变亮 adj.  明亮的； 轻的； 浅色的 n. 光，灯，灯光
4143,valuable,adj.  值钱的， 贵重的
4144,primary,adj.  初级的； 首要的
4145,stubborn,adj.  顽固的， 固执的； 难应付的
4146,enterprise,n.  企业， 事业
4147,paperwork,n.  文书工作
4148,solar,adj.  太阳的
4149,consume,vt.  消耗； 消费
4150,triangle,adj.  三角形的 n. 三角形
4151,competence,n.  能力
4152,helmet,n.  头盔
4153,theme,n.  主题
4154,consult,v.  请教， 商议； 查询
4155,merely,adv.  仅仅， 只不过
4156,wealth,n.  财富
4157,editor,n.  编辑
4158,means,n.  方法， 手段
4159,chain,n.  链， 链条
4160,desire,n&v.  渴望， 期望
4161,survive,vi. 幸存，生还 vt.  比…活得长
4162,initial,adj.  开始的， 最初的
4163,muddy,adj.  泥泞的，多泥的
4164,consistent,adj.  一致的， 连贯的
4165,sword,n.  剑， 刀
4166,fingernail,n.  手指甲
4167,permanent,adj.  永久的， 持久的
4168,chat,vi.  聊天， 闲谈 n. 聊天，闲谈
4169,fetch,v.  去取来， 去请来
4170,fellow,n.  同伴， 伙伴
4171,choice,n.  选择， 抉择
4172,travel,n&vi.  旅行
4173,civilization,n.  文明， 文化
4174,before,adv. 以前 conj.  在…之前 prep. 在…以前，在…前面
4175,fiction,n.  小说； 虚构， 杜撰
4176,friendly,adj.  友好的
4177,possession,n.  所有， 拥有； 财产， 所有物
4178,tell,v.   告诉， 吩咐； 辨别， 知道
4179,replace,vt.  取代， 代替； 把…放回原处
4180,appointment,n.  约会
4181,stomach,n.  [C] 胃， 胃部
4182,experience,vt. 经历，体验 n.  经验； 经历
4183,listen,vi.  听， 仔细听， 留神听
4184,hit,n&v.   打， 撞； 击中
4185,major,adj. 主要的；成年的 n.  主修专业
4186,interrupt,v.  打扰， 打断
4187,beat,v. 打赢；跳动；敲打 n.   节拍
4188,worldwide,adj.  遍及全球的， 世界各地的
4189,bear,v. 承担；忍受 n.  熊
4190,affair,n.  事， 事情
4191,consider,vt.  考虑； 认为
4192,housework,n.  家务劳动
4193,potential,adj. 潜在的，可能的 n.  潜力
4194,accustomed,adj.  通常的， 习惯的
4195,group,n.  组， 群
4196,jewelry,n.  〈总称〉 珠宝， 首饰
4197,obtain,vt.  获得， 得到
4198,lounge,n.  休息厅， 休息室
4199,rugby,n.  英式橄榄球
4200,resist,vt.  抵抗； 挡开
4201,format,n.  版式， 格式
4202,sacrifice,n&v.  牺牲， 奉献
4203,particular,adj. 特殊的；个别的
4204,illegal,adj.  违法的， 不合规定的
4205,pause,n&vi.  暂停， 停止
4206,congratulate,vt.  祝贺， 恭贺
4207,careless,adj.  粗心的； 漫不经心的
4208,square,adj.  平方的； 方形的 n. 广场；正方形
4209,rainbow,n.  彩虹； 幻想
4210,twice,adv.  两次； 两倍
4211,ample,adj.  充足的， 丰富的
4212,altitude,n.  高度； 高处
4213,request,n&vt.  要求， 请求
4214,classify,vt.  分类
4215,part,v.  分离， 分别 n. 部分；角色
4216,percent,n.  百分之…
4217,point,v. 指，指向 n.  点； 要点， 观点； 分数
4218,paddle,v.  划桨； 戏水 n. 桨状物；蹼
4219,general,adj.  大体的， 总的； 一般的； 普遍的
4220,tend,vi.  趋向， 往往是 vt. 照管，护理
4221,frighten,vt.  使惊恐， 吓唬
4222,relief,n.  缓解； 轻松
4223,boycott,n&vt.  联合抵制
4224,dimension,n.  尺寸， 尺度
4225,park,n. 公园；停车场 vt.  停放
4226,unbelievable,adj.  难以置信的
4227,process,vt. 加工，处理 n.  程序； 方法
4228,deserve,vt.  应受， 值得
4229,subscribe,v.  捐赠； 订阅
4230,clear,adj.  清晰的； 明亮的； 清楚的
4231,chef,n.  厨师
4232,alternative,adj.  选择性的， 二者择一的
4233,zoom,v.  突然扩大， 使猛增
4234,colleague,n.  同事
4235,diamond,n.  钻石， 金刚石； 菱形
4236,someone,pron.  某人； 重要人物
4237,build,v. 建造 n.  构造
4238,mean,v.   意味着， 意思是
4239,approve,vi.  赞成； 满意 vt. 批准，通过
4240,neither,determiner. 两者都不（的），两者中无一（的） adv. 也不
4241,earn,vt.  挣得， 赚得
4242,glad,adj.  高兴的， 乐意的
4243,chew,v.  咀嚼
4244,pedestrian,n.  步行者， 行人
4245,hurry,v. 赶快；急忙 n.  匆忙， 仓促
4246,account,v.  总计有； 认为 n. 账目；描述
4247,tolerate,vt.  忍受， 容忍
4248,radioactive,adj.  放射性的
4249,underline,vt.  在…下面划线； 强调
4250,innocent,adj.  清白的， 无罪的； 纯真的
4251,chopsticks,n.  筷子
4252,alphabet,n.  字母表
4253,ambiguous,adj.  暧昧的； 不明确的
4254,advance,v&n.  推进， 前进
4255,trip,n.  [C] 旅行， 旅程
4256,botanical,adj.  植物学的， 植物的
4257,appreciate,vt.  欣赏； 感激
4258,record,v.  录制， 记录 n.  记录； 唱片
4259,diverse,adj.  不同的， 多种多样的
4260,cube,n.  立方体， 立方
4261,strict,adj.  严格的， 严密的
4262,jump,v.  跳跃； 惊起； 猛扑 n. [C]跳跃
4263,knowledge,n.  知识， 学问
4264,happen,v.   发生， 碰巧
4265,pass,v.  传递； 经过
4266,past,adj. 过去的，最近的 prep.  经过； 晚于 n. 过去，往事
4267,festival,n.  节日
4268,shock,vt. 使震惊 n.  震动， 冲击
4269,delighted,adj.  高兴的， 快乐的
4270,pancake,n.  薄煎饼
4271,active,adj.  积极的， 主动的
4272,bill,n.  钞票； 账单； 法案， 议案
4273,whichever,pron.  不论哪个
4274,court,n.  法庭， 法院； 球场
4275,whose,pron&conj.  谁的
4276,bucket,n.  桶； 铲斗
4277,senior,adj. 年长的，资深的；高年级的 n.  上级， 长辈； 高年级学生
4278,flexible,adj.  柔软的， 灵活的
4279,relative,adj.  相对的； 比较的 n. 亲属，亲戚
4280,attitude,n.  态度； 看法
4281,organ,n.  器官
4282,average,adj. 平均的；普通的 n.  平均数
4283,compare,vt.  比较， 对照
4284,sceptical,adj.  怀疑的， 怀疑论的
4285,unwilling,adj.  不愿意， 勉强的
4286,thriller,n.  使人激动的人； 惊险、 恐怖、 刺激的小说、 戏剧或电影
4287,transparent,adj.  显然的； 透明的
4288,characteristic,adj.  特有的， 独特的， 典型的
4289,how,adv.  怎样， 如何； 多少； 多么
4290,grasp,vt.  抓住， 紧握； 领会
4291,Buddhism,n.  佛教
4292,receptionist,n.  接待员
4293,composition,n.  作文； 作曲
4294,unlike,prep.  不像， 和…不同
4295,hearing,n.  听力
4296,term,n.  学期； 术语； 条款； 项
4297,volcano,n.  火山
4298,wedding,n.  婚礼， 结婚
4299,acquisition,n.  获得； 获得物
4300,rigid,adj.  刚硬的， 刚性的； 严格的
4301,deadline,n.  最后期限， 截止日期
4302,spare,adj. 空闲的；多余的，剩余的 vt.  提供； 匀出， 分出
4303,mine,pron.  我的 v. 开采，挖掘 n. 矿藏
4304,mind,v.  介意 n. 思想
4305,grateful,adj.  感激的， 感谢的
4306,business,n.  商业， 生意； 职业， 事业
4307,bungalow,n.  平房
4308,staff,n.  全体职员
4309,possible,adj.  可能的
4310,partly,adv.  部分地， 在一定程度上
4311,breathless,adj.  喘不过气来的
4312,meet,v. 遇见，会面；满足 n.  集会
4313,answer,v.  回答， 应答； 接电话 n. 答案
4314,borrow,v.  借用； 借
4315,maximum,n&adj.  最大量 ， 最大限度
4316,under,adv. 在下 prep.  在…下面， 向…下面
4317,desert,v.  舍弃， 遗弃 n.  沙漠
4318,represent,vt.  代表； 表现
4319,compete,vi.  比赛， 竞赛
4320,die,v.   死亡； 消失； 熄灭
4321,radium,n.  镭
4322,fragrant,adj.  香的， 芬芳的
4323,dig,v.   挖  ， 掘
4324,accountant,n.  会计， 会计师
4325,stocking,n.  长筒袜
4326,sometimes,adv.  有时
4327,emergency,n.  紧急情况或状态
4328,promise,v. 答应，允诺；预示 n.  答应， 允诺； 希望， 前景
4329,dip,v.   浸， 蘸
4330,hold,v.   拿， 握住； 举行
4331,habit,n.  习惯， 习性
4332,passport,n.  护照
4333,absurd,adj.  不合理的； 荒谬的
4334,burglar,n.  盗贼， 窃贼
4335,considerate,adj.  体贴的， 考虑周到的； 替人着想的
4336,rubber,n.  橡皮； 橡胶； 合成橡胶
4337,legal,adj.  法律的， 法定的
4338,underwear,n.  内衣
4339,talk,v. 谈话，议论 n.  谈话， 会谈； 演讲
4340,reply,n&vi.   回答， 答复
4341,train,v. 培训，训练 n.  火车
4342,parcel,n.  包裹
4343,test,n&vt.  测试， 考查， 试验
4344,journey,n.  旅行， 路程
4345,count,v.  数； 计算； 有价值
4346,graph,n.  图表， 曲线图
4347,upwards,adv.  向上， 往上
4348,feast,n.  盛宴； 节日； 令人愉悦的事情
4349,contradictory,adj.  相互矛盾的；不一致的
4350,take,v.   拿走； 接受， 接纳
4351,accompany,vt.  陪伴， 伴随； 伴奏
4352,petrol,n.  汽油
4353,beneficial,adj.  有益的， 受益的
4354,blame,n&vt.  责备， 责怪
4355,final,adj. 最后的 n.  决赛； 期末考试
4356,some,pron.  若干， 一些 adj. 一些，若干；有些；某一
4357,squeeze,v.  压榨， 挤 n. 紧握，捏
4358,blank,adj. 空的；茫然的 n.  空格， 空白， 空白处
4359,rather,adv.  相当， 宁可
4360,importance,n.  重要性
4361,session,n.  会议； 开庭
4362,back,adv. 回；向后 adj. 后面的 n.  背后， 后部； 背
4363,worthy,adj.  值得的； 相称的
4364,endless,adj.  无止境的； 没完没了的
4365,training,n.  培训
4366,expectation,n.  预料； 期望
4367,mist,n.  雾
4368,miss,v.  错过； 想念
4369,pound,n.  磅； 英镑
4370,load,n.  担子， 货物
4371,bite,v. 咬，叮 n.  咬； 一口
4372,ferry,n.  渡船
4373,disgusting,adj.  令人讨厌的
4374,ignore,vt.  不理睬； 忽视
